t,consumo,produzione
2025-10-03 05:47:30,98,0
2025-10-03 05:48:30,99,0
2025-10-03 05:49:30,100,0
2025-10-03 05:50:30,99,0
2025-10-03 05:51:31,98,0
2025-10-03 05:52:30,100,0
2025-10-03 05:53:30,80,0
2025-10-03 05:54:31,70,0
2025-10-03 05:55:30,68,0
2025-10-03 05:56:30,68,0
2025-10-03 05:57:30,68,0
2025-10-03 05:58:30,68,0
2025-10-03 05:59:31,68,0
2025-10-03 06:00:30,68,0
2025-10-03 06:01:30,68,0
2025-10-03 06:02:30,68,0
2025-10-03 06:03:31,67,0
2025-10-03 06:04:30,67,0
2025-10-03 06:05:30,67,0
2025-10-03 06:06:30,67,0
2025-10-03 06:07:30,67,0
2025-10-03 06:08:31,67,0
2025-10-03 06:09:30,67,0
2025-10-03 06:10:30,67,0
2025-10-03 06:11:30,67,0
2025-10-03 06:12:31,67,0
2025-10-03 06:13:30,67,0
2025-10-03 06:14:30,67,0
2025-10-03 06:15:30,66,0
2025-10-03 06:16:30,67,0
2025-10-03 06:17:31,67,0
2025-10-03 06:18:30,66,0
2025-10-03 06:19:30,67,0
2025-10-03 06:20:30,67,0
2025-10-03 06:21:30,67,0
2025-10-03 06:22:31,67,0
2025-10-03 06:23:30,67,0
2025-10-03 06:24:30,69,0
2025-10-03 06:25:30,68,0
2025-10-03 06:26:31,71,0
2025-10-03 06:27:30,82,0
2025-10-03 06:28:30,82,0
2025-10-03 06:29:30,110,0
2025-10-03 06:30:30,119,0
2025-10-03 06:31:31,123,0
2025-10-03 06:32:30,124,0
2025-10-03 06:33:30,125,0
2025-10-03 06:34:30,125,0
2025-10-03 06:35:31,125,0
2025-10-03 06:36:30,134,0
2025-10-03 06:37:30,134,0
2025-10-03 06:38:30,157,0
2025-10-03 06:39:30,178,0
2025-10-03 06:40:31,178,0
2025-10-03 06:41:30,184,0
2025-10-03 06:42:30,177,0
2025-10-03 06:43:30,179,0
2025-10-03 06:44:31,189,0
2025-10-03 06:45:30,188,0
2025-10-03 06:46:30,186,0
2025-10-03 06:47:30,189,0
2025-10-03 06:48:31,162,0
2025-10-03 06:49:30,140,0
2025-10-03 06:50:30,148,0
2025-10-03 06:51:30,161,0
2025-10-03 06:52:30,268,0
2025-10-03 06:53:31,325,0
2025-10-03 06:54:30,245,0
2025-10-03 06:55:30,187,0
